domain,source_term,zh_cn,count,status,en_reference,zh_reference,note
star_wars,Nextor,内克斯托,1,review,tlk=StrRef 6155,,光剑水晶名；中文译名按项目暂定
star_wars,Nico,尼科,33,review,https://starwars.fandom.com/wiki/Nico,,Tatooine swoop 相关角色
star_wars,Nico Senvi,尼科·森维,1,review,tlk=StrRef 28301,,Tatooine 年轻飞梭赛车手；中文译名按项目暂定
star_wars,Niklos,尼克洛斯,8,review,https://starwars.fandom.com/wiki/Niklos,,Taris 上层酒馆 Pazaak 牌手；中文译名按项目暂定
star_wars,Nilko,尼尔科,6,review,https://starwars.fandom.com/wiki/Nilko_Bwaas,,Nilko Bwaas 的简称；中文译名按项目暂定
star_wars,Nilko Bwaas,尼尔科·布瓦斯,1,review,https://starwars.fandom.com/wiki/Nilko_Bwaas,,Manaan 塞尔卡斯人官员；中文译名按项目暂定
star_wars,Nolan,诺兰,4,review,tlk=StrRef 19579,,Kono Nolan 的姓氏/标签；中文译名按项目暂定
star_wars,Nomi Sunrider,诺米·桑赖德,1,review,https://starwars.fandom.com/wiki/Nomi_Sunrider,,古代绝地；中文译名按项目暂定
star_wars,Notched Steel Sword,带缺口的钢剑,2,review,tlk=StrRef 15686,,Ajunta Pall tomb 谜题剑；中文译名按项目暂定
star_wars,Nubassa,努巴萨,3,review,tlk=StrRef 33798,,Manaan 异种展览相关角色；中文译名按项目暂定
star_wars,Nurik,努里克,45,review,https://starwars.fandom.com/wiki/Nurik_Sandral,,Dantooine Matale 家族角色
star_wars,Nurik Sandral,努里克·桑德拉尔,14,review,https://starwars.fandom.com/wiki/Nurik_Sandral,,Dantooine Sandral 家族家主；中文译名按项目暂定
star_wars,Nurik's Blaster Pistol,努里克的爆能手枪,1,review,tlk=StrRef 9070,,KOTOR 武器名；中文译名按项目暂定
star_wars,Old Republic,旧共和国,12,review,https://starwars.fandom.com/wiki/Galactic_Republic,,KOTOR 时代语境
star_wars,Omeesh,奥米什,1,review,https://starwars.fandom.com/wiki/Omeesh,,Yuthura Ban 的赫特人旧主人；中文译名按项目暂定
star_wars,Ondaran willek juice,昂达兰威莱克汁,1,review,tlk=StrRef 3810,,乔利调侃用饮品；未查到稳定独立网页条目
star_wars,Opila,欧皮拉,3,review,tlk=StrRef 6157,,光剑水晶名；中文译名按项目暂定
star_wars,Orchana ray,奥查纳鳐,1,review,tlk=StrRef 17452,,Manaan 本地鱼类/食材；中文译名按项目暂定
star_wars,Organa family,奥加纳家族,4,review,tlk=StrRef 24787,,Taris Selven 赏金背景中的商人家族；中文译名按项目暂定
star_wars,Outcast,流放者,26,review,tlk=StrRef 25161,,Taris 地下城流放群体单数；Outcast Jedi 等特殊历史语境需按上下文
star_wars,Outcasts,流放者,21,review,tlk=StrRef 22372,,Taris 地下城被流放群体；中文译名按项目暂定
star_wars,Outer Courtyard,外庭,1,review,tlk=StrRef 33403,,Dantooine Jedi Enclave 地图目的地标签；中文译名按项目暂定
star_wars,Outer Rim,外环星域,27,review,https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends,,星区；中文译名按项目暂定
star_wars,Outside Jedi Compound,绝地大院外,3,review,tlk=StrRef 9695,,Dantooine 地图目的地标签；中文译名按项目暂定
star_wars,Overseer,监管者,10,review,tlk=StrRef 9162,,Dantooine 遗迹中自称 Overseer 的古代机器人；中文译名按项目暂定
star_wars,Padawan,绝地学徒,99,review,https://starwars.fandom.com/wiki/Padawan,,绝地训练体系术语
star_wars,Patrol Droid,巡逻机器人,9,review,tlk=StrRef 20648,,Hrakert Station 巡逻机器人标签；中文译名按项目暂定
star_wars,pazaak,帕扎克牌,2,confirmed,https://starwars.fandom.com/wiki/Pazaak,https://starwars.fandom.com/zh/wiki/%E5%B8%95%E6%89%8E%E5%85%8B%E7%89%8C/%E4%BC%A0%E8%AF%B4,卡牌游戏名小写写法
star_wars,Pazaak,帕扎克牌,170,confirmed,https://starwars.fandom.com/wiki/Pazaak,https://starwars.fandom.com/zh/wiki/%E5%B8%95%E6%89%8E%E5%85%8B%E7%89%8C/%E4%BC%A0%E8%AF%B4,卡牌游戏名
star_wars,Pazaak Rules,帕扎克牌规则,1,review,tlk=StrRef 32841,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Pazaak Side Deck,帕扎克牌副牌组,1,review,tlk=StrRef 32343,,KOTOR 帕扎克牌 UI 容器；side deck 泛称按上下文
star_wars,Pazaak Weekly,帕扎克牌周刊,1,review,tlk=StrRef 19403,,KOTOR 帕扎克牌赛事刊物；中文译名按项目暂定
star_wars,People of Sand,沙之民,8,review,tlk=StrRef 30106,,Jawa 对 Sand People 的字面称呼；与普通 Sand People 语境区分
star_wars,permacrete detonator,永久混凝土雷管,8,review,https://starwars.fandom.com/wiki/Permacrete_detonator,,Taris 下层城 Matrik 假死支线道具；中文译名按项目暂定
star_wars,Permacrete Detonator,永久混凝土雷管,1,review,https://starwars.fandom.com/wiki/Permacrete_detonator,,道具标签大小写形式；同 permacrete detonator
star_wars,Phemis,菲米斯,2,review,tlk=StrRef 6148,,光剑水晶 Rubat 说明中的星球；中文译名按项目暂定
star_wars,Phirk,菲尔克,1,review,tlk=StrRef 25077,,Taris 飞梭赛相关 NPC 标签；中文译名按项目暂定
star_wars,Phond,丰德,1,review,tlk=StrRef 6161,,光剑水晶名；中文译名按项目暂定
star_wars,Plasma Grenade,等离子手雷,2,review,tlk=StrRef 6076,,KOTOR 武器名；中文译名按项目暂定
star_wars,Poison Grenade,毒气手雷,2,review,tlk=StrRef 6135,,KOTOR 武器名；中文译名按项目暂定
star_wars,power cell,能量电池,15,review,tlk=StrRef 12782,,KOTOR 能源部件；中文译名按项目暂定
star_wars,Probe Droid,探测机器人,8,review,https://starwars.fandom.com/wiki/Probe_droid/Legends,,星战机器人类型；KOTOR 标签按此译名
star_wars,Promised Land,应许之地,36,review,https://starwars.fandom.com/wiki/Promised_Land,,Taris Undercity 传说地点
star_wars,Promised Land Apprentice Journal,应许之地学徒日志,1,review,tlk=StrRef 25690,,Taris 地下城应许之地任务物品；中文译名按项目暂定
star_wars,Promised Land Journal,应许之地日志,2,review,tlk=StrRef 25691,,Taris 地下城应许之地任务物品；中文译名按项目暂定
star_wars,protocol droid,礼仪机器人,14,review,https://starwars.fandom.com/wiki/Protocol_droid,,C-3PO 类
star_wars,Protocol Officer,礼宾官,3,review,tlk=StrRef 27170,,Tatooine 泽卡办公室职务标签；中文译名按项目暂定
star_wars,prototype accelerator,原型加速器,24,review,tlk=StrRef 23869,,Taris 飞梭赛剧情道具；较长短语需优先匹配 prototype swoop accelerator
star_wars,Prototype Assault Droid,原型突击机器人,4,review,tlk=StrRef 31184,,Temple/Star Forge 内部机器人敌人标签；中文译名按项目暂定
star_wars,prototype swoop accelerator,原型飞梭加速器,3,review,tlk=StrRef 33038,,Taris 飞梭赛剧情道具；中文译名按项目暂定
star_wars,prototype swoop engine accelerator,原型飞梭引擎加速器,5,review,tlk=StrRef 26362,,Taris 飞梭赛剧情道具长写变体；中文译名按项目暂定
star_wars,Quarterstaff,长棍,1,review,tlk=StrRef 6137,,KOTOR 武器类别；中文译名按项目暂定
star_wars,Quatra,夸特拉,13,review,https://starwars.fandom.com/wiki/Quatra,,茱哈妮的绝地师父；中文译名按项目暂定
star_wars,Queedle,奎德尔,33,review,https://starwars.fandom.com/wiki/Queedle_Molto,,Tatooine swoop 相关角色
star_wars,Queedle Molta,奎德尔·莫尔托,2,review,https://starwars.fandom.com/wiki/Queedle_Molto,,KOTOR 原文拼写变体；按 Queedle Molto 统一译名
star_wars,Queedle Molto,奎德尔·莫尔托,2,review,https://starwars.fandom.com/wiki/Queedle_Molto,,Manaan 飞梭赛车手；中文译名按项目暂定
star_wars,Quellegh Industrial,奎勒格工业,2,review,tlk=StrRef 5850,,KOTOR 装备说明中的厂牌；中文译名按项目暂定
star_wars,Quoorian marshsuckers,库奥里亚沼吸虫,2,review,tlk=StrRef 6097,,KOTOR 武器说明中的生物类比；中文译名按项目暂定
star_wars,Race Bond,赛车债券,1,review,tlk=StrRef 28774,,Tatooine 飞梭赛事奖励票据单数标签；中文译名按项目暂定
star_wars,Racers' Lounge,赛车手休息室,3,review,tlk=StrRef 18685,,Manaan 飞梭赛事地点；中文译名按项目暂定
star_wars,racing bonds,赛车债券,10,review,tlk=StrRef 28272,,Tatooine 飞梭赛事奖励票据；中文译名按项目暂定
star_wars,Rafa V,拉法五号,2,review,tlk=StrRef 6166,,光剑水晶 Firkrann 说明中的星球；中文译名按项目暂定
star_wars,Rahasia,拉哈西亚,57,review,https://starwars.fandom.com/wiki/Rahasia_Sandral,,Dantooine 家族支线角色
star_wars,Rahasia Sandral,拉哈西亚·桑德拉尔,4,review,https://starwars.fandom.com/wiki/Rahasia_Sandral,,Dantooine Sandral 家族角色；中文译名按项目暂定
star_wars,Rahasia's Key,拉哈西亚的钥匙,1,review,tlk=StrRef 9577,,KOTOR 剧情钥匙；中文译名按项目暂定
star_wars,Raito's Gaderffii,雷托的加德菲,1,review,tlk=StrRef 6141,,KOTOR 武器名；中文译名按项目暂定
star_wars,Rakata,拉卡塔人,207,review,https://starwars.fandom.com/wiki/Rakatan,,物种/文明；作形容词时可译“拉卡塔”
star_wars,Rakata Empire,拉卡塔帝国,4,review,https://starwars.fandom.com/wiki/Infinite_Empire,,Infinite Empire 的种族称呼写法；中文译名按项目暂定
star_wars,Rakatan,拉卡塔,14,review,https://starwars.fandom.com/wiki/Rakatan,,形容词；如作人群可译“拉卡塔人”
star_wars,Rakatan Battle Wand,拉卡塔战杖,2,review,https://starwars.fandom.com/wiki/Rakatan_Battle_Wand,,KOTOR 武器名；中文译名按项目暂定
star_wars,Rakatan Computer,拉卡塔计算机,4,review,tlk=StrRef 31364,,Temple 内部拉卡塔计算机标签；中文译名按项目暂定
star_wars,Rakatan Computer Terminal,拉卡塔计算机终端,3,review,tlk=StrRef 30996,,Lehon 拉卡塔资料库终端标签；中文译名按项目暂定
star_wars,Rakatan factory,拉卡塔工厂,1,review,https://starwars.fandom.com/wiki/Star_Forge,,马拉克对 Star Forge 的称呼；中文译名按项目暂定
star_wars,Rakatan Guide,拉卡塔向导,1,review,tlk=StrRef 30841,,Lehon 神庙仪式向导标签；中文译名按项目暂定
star_wars,Rakatan Warrior,拉卡塔战士,2,review,tlk=StrRef 30731,,Lehon 拉卡塔敌人标签；中文译名按项目暂定
star_wars,rakghoul,拉克食尸鬼,80,review,https://starwars.fandom.com/wiki/Rakghoul,,塔里斯怪物；中文译名按项目暂定
star_wars,rakghoul disease,拉克食尸鬼疫病,31,review,https://starwars.fandom.com/wiki/Rakghoul_plague,,Taris 疫病；disease 按剧情语境译“疫病”
star_wars,Rakghoul Serum,拉克食尸鬼血清,3,review,https://starwars.fandom.com/wiki/Rakghoul_serum,,Taris 剧情道具；标题大小写写法
star_wars,rakghoul serum,拉克食尸鬼血清,22,review,https://starwars.fandom.com/wiki/Rakghoul_serum,,Taris 剧情道具；正文小写写法
star_wars,rancor,兰克兽,49,review,https://starwars.fandom.com/wiki/Rancor/Legends,,生物名；中文译名按项目暂定
star_wars,Rancor,兰克兽,27,review,https://starwars.fandom.com/wiki/Rancor/Legends,,Rancor 大写标签/正文变体；中文译名不额外区分
star_wars,Rapid Transit System,快速传送系统,1,review,tlk=StrRef 32848,,KOTOR 任务/教程标题；中文译名按项目暂定
star_wars,Raskta Fenni,拉斯克塔·芬尼,2,review,https://starwars.fandom.com/wiki/Raskta_Fenni,,Echani 决斗者；中文译名按项目暂定
star_wars,Raxsus Nuli,拉克苏斯·努利,1,review,tlk=StrRef 5669,,装备说明中的海盗/人物；中文译名按项目暂定
star_wars,Red Rakata,红拉卡塔,22,review,https://starwars.fandom.com/wiki/Elders_%28Rakatan%29,,Lehon 拉卡塔派系
star_wars,Red Rakata Elder,红拉卡塔长老,1,review,tlk=StrRef 30989,,Lehon 红拉卡塔长老标签；中文译名按项目暂定
star_wars,Red Rakata Guard,红拉卡塔守卫,1,review,tlk=StrRef 30992,,Lehon 红拉卡塔守卫标签；中文译名按项目暂定
star_wars,Redros,雷德罗斯,8,review,tlk=StrRef 24918,,Taris 飞梭赛车手；中文译名按项目暂定
star_wars,Reeza,丽扎,2,review,https://starwars.fandom.com/wiki/Reeza,,Dantooine/Sector B 相关标签人物；中文译名按项目暂定
star_wars,Renegade Sith,叛变西斯,1,review,tlk=StrRef 32851,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Repair Droid,修理机器人,3,review,tlk=StrRef 31121,,Temple 内部可重编程机器人交互动作；中文译名按项目暂定
star_wars,Representative Kiosk,代表服务亭,5,review,tlk=StrRef 29169,,Czerka Corporation 在 Coruscant 的代表服务亭；中文译名按项目暂定
star_wars,Repubic Compound Key,共和国大院钥匙,1,review,tlk=StrRef 20078,,KOTOR 原文 Republic 拼写错误；按共和国大院钥匙统一译
star_wars,Republic,共和国,910,confirmed,https://starwars.fandom.com/wiki/Galactic_Republic/Legends,https://starwars.fandom.com/zh/wiki/%E9%93%B6%E6%B2%B3%E5%85%B1%E5%92%8C%E5%9B%BD,KOTOR 多指旧共和国/银河共和国
star_wars,Republic Base,共和国基地,6,review,https://starwars.fandom.com/wiki/Republic_Embassy_(Manaan),,地点
star_wars,Republic Diplomatic Corps,共和国外交团,1,review,tlk=StrRef 19626,,Republic Embassy 语境机构；中文译名按项目暂定
star_wars,Republic Embassy,共和国大使馆,17,review,https://starwars.fandom.com/wiki/Republic_Embassy_(Manaan),,Manaan 地点；与 Republic Base 相关
star_wars,Republic enclave,共和国飞地,3,review,tlk=StrRef 20178,,Manaan Republic Embassy 周边区域称呼；中文译名按项目暂定
star_wars,Republic fleet,共和国舰队,45,review,https://starwars.fandom.com/wiki/Republic_Navy,,军事组织
star_wars,Republic Fleet,共和国舰队,4,review,https://starwars.fandom.com/wiki/Republic_Navy,,Republic fleet 大小写变体；军事组织
star_wars,Republic Hiring Mercenaries,共和国雇佣佣兵,1,review,tlk=StrRef 32858,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Republic Intelligence,共和国情报局,2,review,https://starwars.fandom.com/wiki/Republic_Intelligence,,银河共和国情报机构；中文译名按项目暂定
star_wars,Republic Intelligence Officer,共和国情报军官,1,review,tlk=StrRef 20049,,Manaan Republic Embassy NPC 标签；中文译名按项目暂定
star_wars,Republic Key,共和国钥匙,1,review,tlk=StrRef 20454,,Manaan Sith Embassy 物品标签；中文译名按项目暂定
star_wars,Republic soldier,共和国士兵,30,review,https://starwars.fandom.com/wiki/Republic_soldier,,兵种
star_wars,Republic Soldier,共和国士兵,22,review,https://starwars.fandom.com/wiki/Republic_soldier,,兵种标签大小写变体
star_wars,Republic standard,共和国标准纪年,2,review,tlk=StrRef 12481,,KOTOR 古代设施日期基准；中文译名按项目暂定
star_wars,Republic Technician,共和国技术员,1,review,tlk=StrRef 20057,,Manaan Republic Embassy NPC 标签；中文译名按项目暂定
star_wars,repulsor field,反重力场,11,review,tlk=StrRef 11981,,Kashyyyk 泽卡屏障装置；中文译名按项目暂定
star_wars,repulsor fields,反重力场,1,review,tlk=StrRef 12278,,repulsor field 复数；中文译名按项目暂定
star_wars,repulsorlift,反重力引擎,3,review,https://starwars.fandom.com/wiki/Repulsorlift/Legends,,星战技术；中文译名按项目暂定
star_wars,restraining bolt,限制螺栓,10,review,https://starwars.fandom.com/wiki/Restraining_bolt,,机器人控制装置；中文译名按项目暂定
star_wars,restraining collar,束缚项圈,4,review,tlk=StrRef 14131,,Kashyyyk 奴隶控制装置；中文译名按项目暂定
star_wars,restraining collars,束缚项圈,3,review,tlk=StrRef 10494,,Kashyyyk 奴隶控制装置复数；中文译名按项目暂定
star_wars,Revan,瑞文,647,confirmed,https://starwars.fandom.com/wiki/Revan,https://starwars.fandom.com/zh/wiki/%E7%91%9E%E6%96%87,角色名
star_wars,Rickard,里卡德,58,review,https://starwars.fandom.com/wiki/Rickard_Lusoff,,Rickard Lusoff 的简称；中文译名按项目暂定
star_wars,Rickard Lusoff,里卡德·卢索夫,17,review,https://starwars.fandom.com/wiki/Rickard_Lusoff,,Dantooine 谋杀案支线角色；中文译名按项目暂定
star_wars,Rickard's Story,里卡德的说法,1,review,tlk=StrRef 32861,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Rilka,丽尔卡,3,review,https://starwars.fandom.com/wiki/Rilka,,Dantooine 定居者；中文译名按项目暂定
star_wars,Rodian,罗迪亚人,35,review,https://starwars.fandom.com/wiki/Rodian,,物种
star_wars,Rodians,罗迪亚人,6,review,https://starwars.fandom.com/wiki/Rodian,,Rodian 复数不额外标复数
star_wars,Rodians,罗迪亚人,6,review,https://starwars.fandom.com/wiki/Rodian,,物种复数；中文译名不额外标复数
star_wars,Rogue Assassin Droid,叛逃刺客机器人,3,review,tlk=StrRef 15835,,Marka Ragnos tomb 敌人标签；中文译名按项目暂定
star_wars,Rogue Droid,叛逃机器人,1,review,tlk=StrRef 32864,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Roland,罗兰,21,review,https://starwars.fandom.com/wiki/Roland_Wann,,Roland Wann 的简称；中文译名按项目暂定
star_wars,Roland Wann,罗兰·万恩,14,review,https://starwars.fandom.com/wiki/Roland_Wann,,Manaan 共和国外交官；中文译名按项目暂定
star_wars,Ronto,朗托兽,8,review,https://starwars.fandom.com/wiki/Ronto/Legends,,Tatooine 兽类；中文译名按项目暂定
star_wars,Rorwill,罗沃尔,1,review,tlk=StrRef 11614,,KOTOR 原文拼写变体；按 Rorworr 统一译名
star_wars,Rorworr,罗沃尔,61,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Upper_Shadowlands#Wookiee_Lost,,Kashyyyk 伍基人角色
star_wars,Rothrrrawr,罗斯拉沃尔,6,review,tlk=StrRef 11947,,Kashyyyk 旧酋长；巴卡仪式之刃受损事件相关人物；中文译名按项目暂定
star_wars,Rough-cut Upari Amulet,粗切乌帕里护符,1,review,tlk=StrRef 12838,,Wookiee hunting clan amulet；中文译名按项目暂定
star_wars,Rrookworro,鲁克罗罗,1,review,https://starwars.fandom.com/wiki/Rwookrrorro,,KOTOR 原文拼法；Wookieepedia 条目为 Rwookrrorro, 中文译名按项目暂定
star_wars,Rubat,鲁巴特,3,review,tlk=StrRef 6147,,光剑水晶名；中文译名按项目暂定
star_wars,Rukil,鲁基尔,42,review,https://starwars.fandom.com/wiki/Rukil,,Taris Undercity 角色
star_wars,Rukil Wrinkle-Skin,皱皮鲁基尔,4,review,tlk=StrRef 25349,,Taris 地下城儿童对 Rukil 的绰号；中文译名按项目暂定
star_wars,Rukil's Apprentice,鲁基尔的学徒,3,review,tlk=StrRef 25698,,Taris 地下城应许之地任务人物/标签；中文译名按项目暂定
star_wars,Rundil ot Sulem,伦迪尔·奥特·苏勒姆,3,review,tlk=StrRef 33280,,Sasha 支线中委托 Lur Arka 寻女的 Dantooine 公民；中文译名按项目暂定
star_wars,Rusted Assassin Droid,生锈的暗杀机器人,1,review,tlk=StrRef 31188,,Temple/Star Forge 内部机器人敌人标签；中文译名按项目暂定
star_wars,Rwookrrorro,鲁克罗罗,17,review,https://starwars.fandom.com/wiki/Rwookrrorro,,Kashyyyk 伍基人村落；中文译名按项目暂定
star_wars,Saber Crystal,光剑水晶,22,review,https://starwars.fandom.com/wiki/Lightsaber_crystal/Legends,,KOTOR 物品名；Wookieepedia 条目名为 Lightsaber crystal
star_wars,Sabre Crystal,光剑水晶,2,review,tlk=StrRef 32230,,KOTOR 英式拼写变体；按 Saber Crystal 统一译名
star_wars,Sacred Grove,圣林,3,review,tlk=StrRef 9692,,Dantooine 地图目的地标签；中文译名按项目暂定
star_wars,Sakul Ondondanax,萨库尔·翁东达纳克斯,1,review,tlk=StrRef 19087,,Taris 飞梭区段冠军；中文译名按项目暂定
star_wars,Sami,萨米,8,review,tlk=StrRef 20831,,Hrakert Rift 项目科学家；中文译名按项目暂定
star_wars,Samnt,萨姆特,7,review,https://starwars.fandom.com/wiki/Samnt,,Dantooine 角色；中文译名按项目暂定
star_wars,Sanasiki,萨纳西基,7,review,https://starwars.fandom.com/wiki/Sanasiki,,KOTOR 武器说明人物；中文译名按项目暂定
star_wars,Sand People,沙人,215,review,https://starwars.fandom.com/wiki/Tusken_Raider,,Tatooine 族群称谓；与 Tusken Raider 同族
star_wars,Sand People Chieftain,沙人酋长,6,review,tlk=StrRef 29188,,Tatooine 沙人营地主线目标；中文译名按项目暂定
star_wars,Sand People chieftain,沙人酋长,13,review,tlk=StrRef 29193,,Sand People Chieftain 小写头衔写法；中文译名不额外区分
star_wars,Sand People Clothing,沙人服装,1,review,tlk=StrRef 29877,,Tatooine 沙人伪装服装；中文译名按项目暂定
star_wars,Sand People Enclave,沙人营地,6,review,https://starwars.fandom.com/wiki/Sand_People_Enclave,,Tatooine 地点
star_wars,Sand People Territory,沙人领地,1,review,tlk=StrRef 29936,,Tatooine 区域标签；中文译名按项目暂定
star_wars,sandcrawler,沙漠爬行车,12,review,tlk=StrRef 27005,,Tatooine 泽卡矿业大型载具；中文译名按项目暂定
star_wars,sandcrawlers,沙漠爬行车,9,review,tlk=StrRef 27113,,sandcrawler 复数；中文译名不额外标复数
star_wars,sandpeople,沙人,5,review,https://starwars.fandom.com/wiki/Tusken_Raider,,KOTOR 原文无空格拼写；与 Sand People 同译
star_wars,Sandperson,沙人,16,review,https://starwars.fandom.com/wiki/Tusken_Raider,,Sand People 单数/复合标签写法；中文译名按 Sand People
star_wars,Sandral,桑德拉尔,87,review,https://starwars.fandom.com/wiki/Sandral_family,,Dantooine 家族
star_wars,Sandral Estate,桑德拉尔庄园,23,review,tlk=StrRef 6483,,Dantooine Sandral 家族庄园；中文译名按项目暂定
star_wars,Sandral Sentry Droid,桑德拉尔哨戒机器人,1,review,tlk=StrRef 33562,,Dantooine Sandral Estate 机器人标签；中文译名按项目暂定
star_wars,Sandral War Droid,桑德拉尔战斗机器人,1,review,tlk=StrRef 9576,,Dantooine Sandral 家族战斗机器人标签；中文译名按项目暂定
star_wars,Sandral-Matale Feud,桑德拉尔-马塔勒世仇,1,review,tlk=StrRef 32891,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Sandrals,桑德拉尔家,23,review,https://starwars.fandom.com/wiki/Sandral_family,,Sandral family 复数称呼；中文译名按项目暂定
star_wars,SANGEN,SANGEN,5,review,tlk=StrRef 21050,,sangen 终端全大写变体；暂保留原文单位
star_wars,sangen,sangen,9,review,tlk=StrRef 20880,,Hydrolium 压力/状态单位；暂保留原文单位
star_wars,Sapith,萨皮斯,1,review,tlk=StrRef 6153,,光剑水晶名；中文译名按项目暂定
star_wars,sarkath beast,萨卡斯兽,1,review,tlk=StrRef 13571,,尤苏拉对白中的自然比喻生物；中文译名按项目暂定
star_wars,Sarna,萨娜,8,review,https://starwars.fandom.com/wiki/Sarna,,Taris 西斯初级军官；中文译名按项目暂定
star_wars,Sasha,萨莎,71,review,https://starwars.fandom.com/wiki/Sasha,,支线角色
star_wars,Saul,索尔,44,review,https://starwars.fandom.com/wiki/Saul_Karath,,共和国叛将；全名 Saul Karath
star_wars,Saul Karath,索尔·卡拉斯,18,review,https://starwars.fandom.com/wiki/Saul_Karath,,共和国叛将
star_wars,Sea Beast,海兽,2,review,tlk=StrRef 21078,,Hrakert Rift 巨型费拉克萨标签；中文译名按项目暂定
star_wars,Sea Floor,海底,4,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Sea_Floor,,Manaan 区域
star_wars,Sebulba,塞布巴,1,review,https://starwars.fandom.com/wiki/Sebulba,,人物/标签名；中文译名按项目暂定
star_wars,Sector Champion,区段冠军,30,review,https://starwars.fandom.com/wiki/Sector_Champion,,Swoop/竞技称号
star_wars,Security Droid,安保机器人,4,review,https://starwars.fandom.com/wiki/Security_droid,,安保用途机器人类型；中文译名按项目暂定
star_wars,Selene,塞琳,6,review,tlk=StrRef 14074,,Dustil 一同来到 Sith Academy 的学生；中文译名按项目暂定
star_wars,Selkath,塞尔卡斯人,250,review,https://starwars.fandom.com/wiki/Selkath,,Manaan 原住民物种；作形容词可译“塞尔卡斯”
star_wars,Selkath Apprentice,塞尔卡斯学徒,5,review,tlk=StrRef 20438,,Manaan Sith Embassy 年轻塞尔卡斯人标签；中文译名按项目暂定
star_wars,Selkath Coordinator,塞尔卡斯协调员,1,review,tlk=StrRef 20064,,Manaan NPC 标签；中文译名按项目暂定
star_wars,Selkath Court,塞尔卡斯法院,7,review,tlk=StrRef 9687,,Manaan 地图目的地标签；中文译名按项目暂定
star_wars,Selkath courts,塞尔卡斯法院,2,review,tlk=StrRef 17643,,Selkath Court 复数/机构语境；中文译名按项目暂定
star_wars,Selkath government,塞尔卡斯政府,4,review,tlk=StrRef 20910,,Manaan 政府机构称呼；中文译名按项目暂定
star_wars,Selkath High Court,塞尔卡斯高等法院,1,review,tlk=StrRef 20039,,Manaan 法庭机构；中文译名按项目暂定
star_wars,Selkath Port Official,塞尔卡斯港务官,1,review,tlk=StrRef 20066,,Manaan NPC 标签；中文译名按项目暂定
star_wars,Selven,塞尔文,19,review,https://starwars.fandom.com/wiki/Selven,,Taris 下层城赏金目标；中文译名按项目暂定
star_wars,Selven's Bounty,塞尔文的赏金,1,review,tlk=StrRef 32903,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Senate,参议院,0,review,https://starwars.fandom.com/wiki/Galactic_Senate,,共和国政治机构
star_wars,Senator,参议员,0,review,https://starwars.fandom.com/wiki/Senator,,政治职务
star_wars,Sentry Droid,哨戒机器人,12,review,https://starwars.fandom.com/wiki/Sentry_droid,,机器人类型/遭遇标签；中文译名按项目暂定
star_wars,Senvi,森维,2,review,tlk=StrRef 28766,,Nico Senvi 的姓氏/标签；中文译名按项目暂定
star_wars,Service Droid,服务机器人,5,review,tlk=StrRef 29856,,Tatooine/Manaan 服务机器人标签；中文译名按项目暂定
star_wars,Shaardan,沙尔丹,34,review,https://starwars.fandom.com/wiki/Shaardan,,Korriban Sith Academy 学徒；中文译名按项目暂定
star_wars,Shadowlands,暗影之地,151,review,https://starwars.fandom.com/wiki/Shadowlands,,Kashyyyk 区域
star_wars,Shaelas,谢拉斯,22,review,https://starwars.fandom.com/wiki/Shaelas,,Manaan 寻女支线角色；中文译名按项目暂定
star_wars,Shaleena,莎莉娜,2,review,tlk=StrRef 25593,,Taris 地下城流放者村村民；中文译名按项目暂定
star_wars,Shari,莎丽,1,review,tlk=StrRef 31961,,Dantooine 标签人物；中文译名按项目暂定
star_wars,Sharina,莎丽娜,6,review,https://starwars.fandom.com/wiki/Sharina_Fizark,,Sharina Fizark 的简称；中文译名按项目暂定
star_wars,Sharina Nal,莎丽娜·纳尔,1,review,tlk=StrRef 27981,,Tatooine Sharina 支线中的姓名写法；与 Sharina Fizark/Sharina 按上下文统一
star_wars,Shasa,莎莎,26,review,https://starwars.fandom.com/wiki/Shasa,,Shaelas 的女儿；中文译名按项目暂定
star_wars,Shelkar,谢尔卡,7,review,https://starwars.fandom.com/wiki/Shelkar,,Manaan 塞尔卡斯人法官；中文译名按项目暂定
star_wars,Shen,申,87,review,https://starwars.fandom.com/wiki/Shen,,Dantooine 家族支线角色
star_wars,Shen Matale,申·马塔勒,14,review,https://starwars.fandom.com/wiki/Shen_Matale,,Dantooine Matale 家族角色；中文译名按项目暂定
star_wars,Sherruk,谢鲁克,4,review,https://starwars.fandom.com/wiki/Sheruk,,KOTOR 原文拼写变体；按 Sheruk 统一译名
star_wars,Sheruk,谢鲁克,1,review,https://starwars.fandom.com/wiki/Sheruk,,Dantooine Mandalorian raider 领袖；中文译名按项目暂定
star_wars,Shield Generator,护盾发生器,3,review,tlk=StrRef 31361,,Temple/Star Forge 护盾发生器标签；中文译名按项目暂定
